Time,Rsen1,Rsen2,Rref1,Rref2,Vsen1,Vsens1,Vref1,Vref2,T,H,Ttop,Tbot,Sampling Period
41691.318997859955,175.3535,150.3705,191.1374,163.8555,126.4747,109.051,137.385,118.4794,18.89,10.000009,63.01,64.96,10.01026964187622
41701.31039023399,175.3166,150.3537,191.1243,163.8115,126.4492,109.0392,137.376,118.4488,18.92,9.999999,63.13,64.85,9.991392374038696
41711.51049375534,175.3025,150.3223,191.0786,163.7878,126.4393,109.0172,137.3445,118.4322,18.91,10.200002,62.78,65.19,10.200103521347046
41721.318549871445,175.2956,150.3268,191.082,163.79,126.4346,109.0204,137.3469,118.4338,18.93,9.800001,63.36,64.96,9.808056116104126
41731.314599990845,175.2548,150.3015,191.0546,163.7962,126.4063,109.0027,137.328,118.4381,18.92,10.000006,63.13,64.85,9.996050119400024
41741.311949014664,175.248,150.2836,191.0523,163.7618,126.4016,108.9901,137.3264,118.4141,18.92,10.000002,63.36,64.73,9.99734902381897
41751.314636707306,175.2231,150.2785,191.0032,163.7138,126.3842,108.9865,137.2926,118.3807,18.87,10.000002,63.01,65.19,10.002687692642212
41761.31426644325,175.2083,150.242,191.03,163.6901,126.374,108.961,137.3111,118.3642,18.91,10.000002,63.01,64.96,9.999629735946655
41771.31198096275,175.1833,150.2314,190.9735,163.6715,126.3567,108.9535,137.2721,118.3512,18.91,10.000002,62.9,64.96,9.997714519500732
41781.517829179764,175.1612,150.2118,190.9301,163.6676,126.3414,108.9397,137.2422,118.3484,18.91,10.200001,62.9,64.73,10.205848217010498
41791.51902842522,175.1505,150.2061,190.9044,163.6755,126.3339,108.9358,137.2245,118.354,18.92,10.000002,63.01,64.85,10.00119924545288
41801.50554513931,175.1249,150.1708,190.8879,163.6258,126.3162,108.911,137.2131,118.3193,18.92,9.999999,62.67,64.73,9.98651671409607
41811.51828336716,175.1159,150.1534,190.8799,163.6298,126.3099,108.8988,137.2076,118.3221,18.89,10.000004,62.55,64.62,10.012738227844238
41821.515914440155,175.079,150.1472,190.8439,163.5846,126.2843,108.8945,137.1828,118.2906,18.92,10.000001,62.43,64.73,9.997631072998047
41831.515790462494,175.0546,150.136,190.8422,163.54,126.2674,108.8866,137.1816,118.2595,18.91,10.0,62.43,64.28,9.999876022338867
41841.51715874672,175.0297,150.1164,190.8033,163.575,126.2501,108.8728,137.1549,118.2839,18.91,10.000006,62.43,64.39,10.001368284225464
41851.51761341095,175.0144,150.094,190.7388,163.5192,126.2395,108.8571,137.1104,118.245,18.92,10.000002,61.85,64.16,10.000454664230347
41861.51749444008,174.9934,150.0872,190.7628,163.5051,126.2249,108.8524,137.127,118.2351,18.91,10.000001,62.55,63.93,9.999881029129028
41871.5178565979,174.9758,150.0463,190.7343,163.4938,126.2127,108.8237,137.1073,118.2273,18.92,10.000001,62.2,63.93,10.000362157821655
41881.50691461563,174.9514,150.0283,190.6869,163.4797,126.1958,108.8111,137.0746,118.2174,18.91,10.000006,62.09,63.93,9.989058017730713
41891.508685827255,174.9384,150.0126,190.6709,163.4295,126.1868,108.8001,137.0636,118.1824,18.91,10.000005,62.2,64.05,10.001771211624146
41901.52036643028,174.9253,150.0025,190.6344,163.4492,126.1777,108.793,137.0384,118.1962,18.91,10.000007,61.97,64.05,10.011680603027344
41911.51186919212,174.8692,149.9801,190.6155,163.4018,126.1388,108.7773,137.0255,118.1632,18.89,10.000006,62.32,63.59,9.99150276184082
41921.509499788284,174.859,149.9504,190.6064,163.3764,126.1317,108.7564,137.0192,118.1455,18.92,9.999999,61.97,64.05,9.997630596160889
41931.51834821701,174.8459,149.9347,190.5881,163.3747,126.1226,108.7454,137.0066,118.1443,18.89,9.999999,62.32,63.93,10.008848428726196
41941.51054120064,174.8176,149.9201,190.5476,163.3499,126.103,108.7352,136.9786,118.127,18.91,10.000003,62.2,63.82,9.99219298362732
41951.50823163986,174.8074,149.9083,190.5476,163.3335,126.0959,108.7269,136.9786,118.1156,18.91,10.000003,62.09,64.16,9.997690439224243
41961.51684165001,174.7728,149.8898,190.5299,163.2884,126.0719,108.7139,136.9664,118.0841,18.92,10.0,62.09,64.16,10.008610010147095
41971.51674079895,174.7529,149.8718,190.5007,163.28,126.0581,108.7013,136.9464,118.0782,18.92,10.000002,61.97,64.16,9.99989914894104
41981.51888823509,174.7388,149.8432,190.4808,163.2952,126.0483,108.6813,136.9326,118.0888,18.93,10.000003,62.32,64.05,10.002147436141968
41991.52050471306,174.7206,149.8242,190.4785,163.2636,126.0357,108.6679,136.931,118.0668,18.91,10.000011,62.09,64.05,10.001616477966309
42001.518164634705,174.7127,149.8202,190.4225,163.219,126.0302,108.6651,136.8925,118.0357,18.92,10.000003,61.97,64.16,9.997659921646118
42011.51582527161,174.677,149.7816,190.4574,163.2444,126.0054,108.638,136.9165,118.0534,18.91,10.000004,61.97,63.93,9.997660636901855
42021.51893687248,174.6537,149.7793,190.374,163.2421,125.9893,108.6364,136.8591,118.0518,18.92,10.000012,61.85,63.7,10.003111600875854
42031.51659679413,174.652,149.7507,190.3746,163.1417,125.9881,108.6164,136.8595,117.9818,18.93,10.000005,62.09,63.59,9.997659921646118
42041.51425719261,174.6418,149.7518,190.3557,163.1474,125.981,108.6171,136.8465,117.9857,18.92,10.000002,61.85,63.82,9.997660398483276
42051.52298808098,174.5959,149.7412,190.3318,163.1197,125.9492,108.6097,136.8299,117.9665,18.93,10.00001,61.74,63.36,10.009729385375977
42061.52262330055,174.5624,149.7215,190.3072,163.1276,125.9259,108.5959,136.813,117.972,18.92,10.000003,61.74,63.24,9.998636722564697
42071.71212530136,174.5698,149.6884,190.2838,163.1005,125.9311,108.5727,136.7969,117.9531,18.92,10.200004,61.51,63.36,10.189502000808716
42081.723085165024,174.5307,149.6666,190.237,163.0599,125.9039,108.5573,136.7646,117.9248,18.89,10.000006,61.62,63.47,10.01095986366272
42091.71001577377,174.5267,149.6599,190.2159,163.0419,125.9012,108.5526,136.7501,117.9122,18.92,10.000001,61.74,63.01,9.98693060874939
42101.71008324623,174.491,149.6441,190.2159,163.0148,125.8764,108.5416,136.7501,117.8933,18.92,10.000001,61.16,63.01,10.000067472457886
42111.71140003204,174.4729,149.6156,190.2068,163.0171,125.8638,108.5215,136.7438,117.8949,18.88,9.999997,61.16,63.13,10.001316785812378
42121.7112660408,174.4513,149.6021,190.1708,162.9979,125.8488,108.5121,136.719,117.8815,18.92,9.999997,61.16,62.9,9.999866008758545
42131.713515758514,174.4179,149.5926,190.1559,162.9686,125.8256,108.5054,136.7088,117.861,18.92,9.999997,61.16,62.9,10.002249717712402
42141.724862098694,174.3935,149.5712,190.1051,162.9651,125.8087,108.4905,136.6738,117.8587,18.89,10.000002,61.27,62.9,10.011346340179443
42151.72471833229,174.3788,149.5477,190.0635,162.9432,125.7985,108.4739,136.6451,117.8433,18.91,9.999995,61.04,63.24,9.999856233596802
42161.722378730774,174.3685,149.5381,190.0795,162.8851,125.7914,108.4673,136.6561,117.8028,18.92,9.999998,60.8,62.78,9.997660398483276
42171.71066713333,174.3584,149.5017,190.0389,162.8851,125.7843,108.4417,136.6281,117.8028,18.91,10.000008,61.27,63.01,9.988288402557373
42181.71067118645,174.3209,149.5023,190.0332,162.8642,125.7584,108.4421,136.6242,117.7883,18.91,10.000007,61.62,63.24,10.000004053115845
42191.71198749542,174.309,149.4765,189.9955,162.8569,125.7501,108.424,136.5982,117.7831,18.92,10.000001,61.16,62.78,10.00131630897522
42201.711173295975,174.2858,149.4501,189.9818,162.8365,125.734,108.4055,136.5888,117.769,18.92,10.000007,61.27,62.78,9.999185800552368
42211.72445487976,174.2705,149.4372,189.9527,162.8072,125.7233,108.3964,136.5687,117.7485,18.92,10.000004,61.04,63.13,10.01328158378601
42221.722115039825,174.245,149.4322,189.9253,162.7847,125.7056,108.3929,136.5499,117.7328,18.92,9.999996,61.16,62.78,9.997660160064697
42231.72584319115,174.2285,149.4036,189.9151,162.7666,125.6942,108.3728,136.5428,117.7202,18.91,10.00001,61.16,62.9,10.003728151321411
42241.711153030396,174.2019,149.3907,189.8825,162.7632,125.6757,108.3638,136.5203,117.7178,18.91,10.000003,61.51,62.67,9.985309839248657
42251.71375346184,174.1736,149.3755,189.8643,162.748,125.6561,108.3532,136.5078,117.7072,18.92,10.000001,61.04,62.67,10.00260043144226
42261.72544693947,174.1622,149.3565,189.8283,162.7345,125.6482,108.3398,136.483,117.6978,18.92,10.0,60.69,62.78,10.011693477630615
42271.71282219887,174.1378,149.338,189.8346,162.6865,125.6313,108.3268,136.4873,117.6643,18.89,10.0,61.27,62.43,9.987375259399414
42281.712846040726,174.1299,149.3217,189.8032,162.66,125.6258,108.3154,136.4657,117.6459,18.91,9.999995,60.92,62.55,10.00002384185791
42291.71532511711,174.1032,149.3094,189.7729,162.6916,125.6073,108.3068,136.4448,117.6679,18.91,10.000003,61.04,62.9,10.002479076385498
42301.71295666695,174.084,149.2869,189.7661,162.6442,125.5939,108.291,136.4401,117.6348,18.89,9.999997,61.04,62.67,9.997631549835205
42311.727474689484,174.0783,149.2595,189.7233,162.6143,125.59,108.2717,136.4106,117.614,18.92,10.000002,60.92,62.43,10.014518022537231
42321.713156461716,174.0262,149.2567,189.6936,162.6284,125.5538,108.2698,136.3901,117.6238,18.92,9.999996,60.57,62.32,9.985681772232056
42331.71378040314,174.0296,149.2146,189.6873,162.6126,125.5562,108.2403,136.3858,117.6128,18.89,10.000004,60.8,62.09,10.000623941421509
42341.713460206985,173.9933,149.1944,189.6708,162.5393,125.531,108.2261,136.3744,117.5617,18.91,9.999998,60.57,62.2,10.015299558639526
42351.72931909561,173.953,149.1882,189.6206,162.5523,125.503,108.2218,136.3398,117.5707,18.89,10.000006,60.57,61.97,10.000239133834839
42361.72697854042,173.9479,149.1686,189.6286,162.5128,125.4995,108.208,136.3453,117.5432,18.92,10.0,60.57,61.97,9.99765944480896
42371.714008808136,173.923,149.1574,189.576,162.4716,125.4822,108.2001,136.3091,117.5145,18.91,10.000004,60.22,61.85,9.987030267715454
42381.71484875679,173.9105,149.1294,189.5515,162.4739,125.4735,108.1805,136.2922,117.516,18.92,10.000001,60.22,62.09,10.000839948654175
42391.9155857563,173.8793,149.1137,189.5401,162.5015,125.4519,108.1695,136.2843,117.5353,18.89,10.199997,60.34,62.09,10.200736999511719
42401.91617798805,173.8731,149.1109,189.5201,162.4417,125.4476,108.1675,136.2705,117.4936,18.89,10.00001,60.34,62.2,10.000592231750488
42411.918321847916,173.8272,149.0907,189.4996,162.4023,125.4157,108.1533,136.2564,117.4661,18.92,10.000003,60.34,61.97,10.002143859863281
42421.91595220566,173.8266,149.0576,189.4665,162.4327,125.4153,108.1301,136.2336,117.4873,18.92,10.000004,60.1,61.97,9.99763035774231
42431.91605401039,173.8147,149.052,189.4391,162.3865,125.4071,108.1262,136.2147,117.4551,18.93,10.000004,60.1,61.97,10.000101804733276
42441.91700410843,173.7898,149.0386,189.4351,162.365,125.3897,108.1167,136.2119,117.4401,18.89,10.000003,60.1,62.2,10.00095009803772
42451.91466522217,173.7694,149.0133,189.4071,162.347,125.3756,108.099,136.1926,117.4275,18.91,9.999997,60.1,61.85,9.997661113739014
42461.91729903221,173.7393,149.0004,189.3951,162.3346,125.3547,108.09,136.1844,117.4189,18.92,10.000005,60.1,61.97,10.002633810043335
42471.91786527634,173.7411,148.9864,189.3786,162.2962,125.3559,108.0802,136.173,117.3921,18.92,10.000002,60.1,61.62,10.000566244125366
42481.9155254364,173.7235,148.9561,189.3387,162.3109,125.3437,108.0589,136.1454,117.4023,18.91,9.999998,60.1,61.74,9.997660160064697
42491.91645002365,173.673,148.9404,189.3055,162.246,125.3087,108.0479,136.1226,117.3571,18.93,10.000006,60.22,61.97,10.000924587249756
42501.91944241524,173.6606,148.9287,189.3078,162.2494,125.3001,108.0396,136.1242,117.3595,18.91,10.000004,59.63,61.85,10.002992391586304
42511.93034172058,173.656,148.9158,189.2941,162.2742,125.2969,108.0306,136.1148,117.3768,18.92,9.999998,60.1,61.74,10.010899305343628
42521.91700696945,173.6351,148.8833,189.2291,162.2235,125.2823,108.0078,136.0699,117.3414,18.91,10.000007,59.86,61.74,9.98666524887085
42531.91885304451,173.6056,148.8788,189.2348,162.1913,125.2619,108.0046,136.0738,117.3189,18.91,9.999998,60.22,61.62,10.001846075057983
42541.916513204575,173.571,148.8592,189.1903,162.193,125.2379,107.9909,136.0432,117.3201,18.92,10.000003,59.75,61.74,9.997660160064697
42551.92979598045,173.5637,148.8451,189.1971,162.1823,125.2328,107.981,136.0479,117.3126,18.92,10.000005,59.63,61.27,10.013282775878906
42561.91870999336,173.5518,148.8227,189.1686,162.1603,125.2245,107.9653,136.0282,117.2973,18.91,10.000006,59.27,61.39,9.988914012908936
42571.91634106636,173.5206,148.8154,189.1201,162.1237,125.2029,107.9602,135.9948,117.2717,18.91,10.0,59.15,61.16,9.997631072998047
42581.919078588486,173.4798,148.788,189.1252,162.091,125.1746,107.9409,135.9983,117.2489,18.92,9.999997,59.75,61.51,10.002737522125244
42591.92111158371,173.4758,148.7695,189.0745,162.1011,125.1718,107.9279,135.9633,117.256,18.87,9.999998,59.39,61.04,10.002032995223999
42601.91877245903,173.4718,148.7515,189.0596,162.1113,125.1691,107.9153,135.9531,117.2631,18.89,10.000002,59.27,61.04,9.997660875320435
42611.92332100868,173.443,148.7347,189.0545,162.043,125.149,107.9035,135.9495,117.2155,18.89,9.999995,59.63,61.04,10.0045485496521
42621.92037177086,173.4152,148.7078,189.0203,162.0256,125.1297,107.8846,135.9259,117.2033,18.89,10.000005,59.39,60.8,9.997050762176514
42631.92122244835,173.3874,148.7095,189.006,162.0182,125.1104,107.8858,135.9161,117.1982,18.89,10.0,59.39,60.92,10.000850677490234
42641.92209815979,173.3852,148.6652,188.9906,161.9664,125.1089,107.8548,135.9055,117.162,18.91,10.000002,58.92,60.92,10.00087571144104
42651.920896053314,173.3461,148.6506,188.9763,161.9686,125.0817,107.8445,135.8956,117.1636,18.88,10.000003,59.39,60.69,9.99879789352417
42661.92057776451,173.3353,148.6394,188.9404,161.9421,125.0742,107.8367,135.8708,117.1451,18.88,9.999993,59.63,60.34,9.9996817111969
42671.91823863983,173.3058,148.6428,188.9318,161.9122,125.0538,107.839,135.865,117.1242,18.88,10.0,59.15,60.8,9.997660875320435
42681.922818660736,173.3081,148.6136,188.8942,161.8874,125.0554,107.8186,135.839,117.1069,18.91,9.999998,59.15,60.92,10.004580020904541
42691.92366552353,173.2679,148.5918,188.8679,161.8925,125.0274,107.8032,135.8209,117.1104,18.89,10.0,59.51,60.92,10.000846862792969
42701.92575836182,173.2435,148.5862,188.8451,161.8739,125.0105,107.7993,135.8052,117.0975,18.89,9.999999,58.92,60.92,10.002092838287354
42711.92233467102,173.2282,148.5604,188.84,161.8406,124.9999,107.7812,135.8016,117.0743,18.88,10.0,58.8,60.8,9.996576309204102
42721.92296719551,173.2169,148.5419,188.8046,161.8333,124.992,107.7682,135.7772,117.0691,18.88,9.999996,59.15,60.57,10.000632524490356
42731.92514157295,173.1795,148.5234,188.7881,161.8203,124.9661,107.7552,135.7658,117.0601,18.88,9.999995,59.04,60.92,10.002174377441406
42741.92245340347,173.1698,148.5178,188.7567,161.8113,124.9594,107.7513,135.7442,117.0538,18.89,9.999998,58.8,60.8,9.99731183052063
42752.13267445564,173.1449,148.4864,188.7527,161.8017,124.9421,107.7293,135.7414,117.0471,18.87,10.200001,59.39,60.8,10.2102210521698
42762.13358449936,173.137,148.4836,188.7088,161.7358,124.9366,107.7273,135.7111,117.0011,18.91,9.999999,59.15,60.69,10.00091004371643
42772.127458810806,173.1041,148.4578,188.6854,161.7594,124.9137,107.7092,135.695,117.0176,18.88,9.999997,59.04,60.34,9.993874311447144
42782.11973404884,173.0843,148.432,188.6643,161.7335,124.9,107.6911,135.6805,116.9995,18.88,9.999996,59.15,60.8,9.99227523803711
42792.12259674072,173.0627,148.4354,188.6494,161.7155,124.885,107.6935,135.6702,116.9869,18.88,9.999995,58.68,60.92,10.002862691879272
42802.12794947624,173.0554,148.3978,188.6158,161.6602,124.8799,107.6671,135.647,116.9484,18.88,10.0,58.92,60.8,10.00535273551941
42812.12764072418,173.0231,148.3704,188.5964,161.6597,124.8575,107.6478,135.6336,116.948,18.87,9.999999,58.8,60.45,9.999691247940063
42822.12530040741,173.0169,148.3737,188.5867,161.6286,124.8532,107.6502,135.627,116.9263,18.91,10.000001,58.68,60.22,9.997659683227539
42832.127442121506,172.9885,148.3547,188.545,161.605,124.8335,107.6368,135.5982,116.9098,18.89,10.000001,58.56,60.57,10.00214171409607
42842.12986207008,172.9715,148.3362,188.5274,161.5971,124.8217,107.6238,135.586,116.9043,18.88,9.999994,58.44,59.86,10.00241994857788
42852.1322247982,172.9472,148.3166,188.512,161.6027,124.8048,107.6101,135.5754,116.9082,18.91,10.0,58.44,60.22,10.002362728118896
42862.12809205055,172.9188,148.2897,188.5097,161.5661,124.7851,107.5912,135.5738,116.8827,18.89,9.999992,58.44,60.57,9.995867252349854
42872.12063932419,172.9052,148.2784,188.4555,161.5294,124.7757,107.5833,135.5365,116.8571,18.89,9.999993,58.56,59.98,9.992547273635864
42882.13395047188,172.8769,148.2521,188.435,161.5142,124.756,107.5648,135.5223,116.8465,18.88,9.999999,58.44,60.1,10.01331114768982
42892.12878584862,172.8537,148.2482,188.4098,161.5097,124.7399,107.5621,135.505,116.8433,18.89,10.000001,58.32,59.98,9.994835376739502
42902.134689092636,172.8401,148.2258,188.4281,161.4719,124.7304,107.5463,135.5176,116.817,18.89,10.000001,58.56,60.1,10.005903244018555
42912.12386274338,172.801,148.2179,188.3813,161.4894,124.7033,107.5408,135.4853,116.8292,18.89,9.999997,57.96,60.1,9.989173650741577
42922.12693333626,172.7863,148.1826,188.3471,161.4669,124.6931,107.516,135.4617,116.8134,18.89,9.999998,58.2,59.75,10.003070592880249
42932.12756204605,172.7653,148.1848,188.3294,161.4274,124.6785,107.5176,135.4495,116.7859,18.89,10.000002,58.44,59.98,10.00062870979309
42942.12834525108,172.7579,148.1635,188.322,161.4404,124.6734,107.5027,135.4444,116.7949,18.89,9.999994,58.44,60.1,10.000783205032349
42952.130987882614,172.7409,148.1456,188.2861,161.3885,124.6616,107.4901,135.4196,116.7588,18.89,9.999993,58.2,59.75,10.002642631530762
42962.13187408447,172.7183,148.1114,188.2695,161.3992,124.6458,107.4661,135.4082,116.7662,18.91,10.000002,58.32,59.98,10.00088620185852
42972.134187698364,172.6939,148.1064,188.2376,161.3598,124.6289,107.4625,135.3862,116.7387,18.89,9.999998,58.2,59.75,10.002313613891602
42982.128254175186,172.6781,148.0896,188.2376,161.3434,124.6179,107.4507,135.3862,116.7273,18.91,9.999995,58.2,59.86,9.9940664768219
42992.12591481209,172.6548,148.0728,188.2336,161.3237,124.6018,107.4389,135.3834,116.7135,18.87,10.000005,57.84,59.86,9.997660636901855
43002.12559342384,172.6356,148.0548,188.2017,161.3158,124.5884,107.4263,135.3614,116.708,18.89,9.999997,58.32,59.75,9.999678611755371
43012.12972044945,172.6237,148.0341,188.1452,161.2814,124.5801,107.4118,135.3225,116.684,18.89,9.999994,58.32,59.86,10.004127025604248
43022.1300368309,172.5988,148.0302,188.1686,161.2645,124.5628,107.409,135.3386,116.6722,18.87,10.0,58.44,59.63,10.000316381454468
43032.12981891632,172.5835,147.9988,188.1418,161.2543,124.5522,107.387,135.3201,116.6651,18.88,9.999996,58.44,59.51,9.999782085418701
43042.12736272812,172.5631,147.9786,188.0967,161.2262,124.5381,107.3728,135.289,116.6455,18.87,9.999995,58.2,59.75,9.997543811798096
43052.12732172012,172.5376,147.9651,188.0705,161.2098,124.5204,107.3634,135.2709,116.634,18.91,9.999997,58.2,59.98,9.999958992004395
43062.12498211861,172.5013,147.9523,188.046,161.2228,124.4952,107.3544,135.254,116.6431,18.88,10.0,58.2,59.27,9.997660398483276
43072.13231229782,172.5076,147.936,188.022,161.1489,124.4995,107.3429,135.2375,116.5916,18.88,10.000004,57.84,59.51,10.007330179214478
43082.129943847656,172.4651,147.8895,187.994,161.1613,124.47,107.3103,135.2182,116.6002,18.88,9.999999,57.72,59.51,9.997631549835205
43092.1276345253,172.4492,147.9024,187.957,161.1179,124.459,107.3193,135.1926,116.5699,18.87,10.000005,57.6,59.39,9.997690677642822
43102.33552098274,172.4469,147.8693,187.9439,161.1258,124.4574,107.2961,135.1836,116.5754,18.87,10.200003,57.72,59.04,10.207886457443237
43112.335532188416,172.4107,147.8587,187.9359,161.1151,124.4322,107.2887,135.1781,116.568,18.87,10.0,57.36,58.92,10.000011205673218
43122.33667397499,172.401,147.8548,187.8948,161.0661,124.4255,107.2859,135.1498,116.5337,18.87,9.999999,57.24,58.8,10.001141786575317
43132.33265352249,172.3597,147.8172,187.86,161.0441,124.3968,107.2596,135.1258,116.5184,18.86,10.000002,57.36,58.92,9.99597954750061
43142.33028125763,172.3473,147.7976,187.8583,161.048,124.3882,107.2458,135.1246,116.5211,18.89,10.0,57.36,58.92,9.99762773513794
43152.3303334713,172.3274,147.7931,187.8235,161.0142,124.3744,107.2426,135.1006,116.4975,18.87,9.999997,57.12,58.8,10.000052213668823
43162.3337123394,172.2957,147.787,187.8464,161.0255,124.3524,107.2383,135.1163,116.5054,18.88,9.999998,57.48,58.92,10.003378868103027
43172.33137536049,172.2816,147.7472,187.8098,160.9601,124.3425,107.2104,135.0912,116.4598,18.88,10.000002,57.48,58.68,9.997663021087646
43182.33061337471,172.2629,147.7433,187.7802,160.941,124.3296,107.2076,135.0707,116.4464,18.89,10.000003,56.87,58.44,9.999238014221191
43192.33394789696,172.2589,147.7309,187.7671,160.9319,124.3268,107.199,135.0616,116.4401,18.89,9.999995,57.24,58.68,10.003334522247314
43202.33160948753,172.2277,147.7108,187.7329,160.9229,124.3052,107.1848,135.038,116.4338,18.88,10.000001,56.87,58.2,9.997661590576172
43212.33135986328,172.2102,147.685,187.7403,160.8846,124.293,107.1667,135.0432,116.4071,18.88,9.999997,57.36,58.92,9.99975037574768
43222.33617115021,172.2045,147.6682,187.6958,160.8632,124.289,107.1549,135.0125,116.3921,18.87,10.000004,57.24,58.92,10.00481128692627
43232.333830833435,172.1864,147.662,187.6673,160.8942,124.2765,107.1506,134.9928,116.4137,18.88,10.000004,57.12,59.04,9.997659683227539
43242.33649492264,172.1496,147.6547,187.6422,160.8344,124.2509,107.1455,134.9755,116.372,18.87,10.000001,57.24,58.32,10.00266408920288
43252.33594536781,172.1332,147.6239,187.624,160.8198,124.2395,107.1238,134.9629,116.3618,18.88,10.000001,57.24,58.8,9.999450445175171
43262.33865022659,172.1162,147.6222,187.6034,160.7967,124.2277,107.1227,134.9487,116.3457,18.86,10.0,57.48,58.68,10.002704858779907
43272.3401722908,172.0777,147.5752,187.5909,160.7668,124.2009,107.0896,134.9401,116.3248,18.88,10.000002,56.75,58.56,10.001522064208984
43282.33862566948,172.0629,147.5707,187.5487,160.7741,124.1907,107.0865,134.911,116.33,18.88,10.0,57.0,58.44,9.998453378677368
43292.337982177734,172.0567,147.5477,187.5333,160.7516,124.1864,107.0703,134.9004,116.3142,18.88,9.999998,56.87,58.8,9.999356508255005
43302.33570623398,172.0318,147.527,187.5111,160.7178,124.1691,107.0558,134.885,116.2906,18.88,10.000001,57.0,58.2,9.997724056243896
43312.33890032768,172.0176,147.5236,187.4951,160.702,124.1592,107.0534,134.874,116.2796,18.87,10.000002,56.75,58.2,10.003194093704224
43322.330372810364,171.9802,147.5046,187.4495,160.6547,124.1333,107.04,134.8425,116.2466,18.86,9.999993,56.75,58.44,9.991472482681274
43332.32803297043,171.9695,147.476,187.4666,160.6817,124.1258,107.02,134.8543,116.2654,18.86,10.000001,56.75,58.08,9.997660160064697
43342.336129665375,171.9542,147.4625,187.3982,160.6462,124.1152,107.0105,134.8071,116.2407,18.87,10.000002,56.63,58.2,10.008096694946289
43352.33588552475,171.9281,147.4362,187.3873,160.6395,124.0971,106.992,134.7997,116.2359,18.88,10.000004,56.63,58.2,9.999755859375
43362.53889489174,171.8925,147.4317,187.3577,160.653,124.0723,106.9889,134.7792,116.2454,18.87,10.199999,56.02,57.96,10.203009366989136
43372.54151773453,171.8738,147.4188,187.3685,160.5961,124.0593,106.9799,134.7867,116.2057,18.87,9.999996,56.39,57.96,10.002622842788696
43382.53917789459,171.8596,147.3852,187.3303,160.5679,124.0495,106.9562,134.7603,116.186,18.86,10.0,56.14,57.84,9.997660160064697
43392.53930592537,171.8324,147.3774,187.299,160.5549,124.0306,106.9507,134.7387,116.1769,18.87,10.0,56.75,58.2,10.000128030776978
43402.541300058365,171.8064,147.3583,187.2944,160.5256,124.0125,106.9374,134.7355,116.1565,18.87,9.999998,56.27,57.72,10.001994132995605
43412.5431637764,171.7945,147.3539,187.263,160.5127,124.0042,106.9342,134.7139,116.1474,18.86,9.999995,56.02,57.96,10.001863718032837
43422.54082489014,171.7894,147.3219,187.2482,160.4867,124.0007,106.9118,134.7037,116.1293,18.87,9.999997,56.39,57.84,9.997661113739014
43432.538306474686,171.7475,147.295,187.2043,160.4586,123.9716,106.8929,134.6734,116.1097,18.86,10.000002,56.51,57.48,9.99748158454895
43442.53596663475,171.7345,147.2934,187.1941,160.462,123.9625,106.8917,134.6663,116.112,18.87,9.999999,56.51,57.96,9.997660160064697
43452.53362727165,171.7328,147.281,187.1467,160.4422,123.9613,106.8831,134.6336,116.0983,18.86,10.000005,56.27,57.72,9.997660636901855
43462.54226016998,171.6903,147.2474,187.1565,160.4191,123.9318,106.8595,134.6403,116.0821,18.87,10.000002,56.27,57.72,10.008632898330688
43472.542125701904,171.6682,147.2384,187.1211,160.4174,123.9165,106.8532,134.6159,116.0809,18.87,10.000002,56.27,57.84,9.999865531921387
43482.54446029663,171.6642,147.2239,187.108,160.4101,123.9137,106.8429,134.6069,116.0758,18.87,10.000001,56.14,57.72,10.002334594726562
43492.543575525284,171.6382,147.2194,187.0875,160.3679,123.8956,106.8398,134.5927,116.0463,18.89,9.999996,56.27,57.96,9.999115228652954
43502.5412671566,171.6229,147.1886,187.0618,160.3459,123.885,106.8182,134.575,116.031,18.87,10.000003,56.27,57.96,9.997691631317139
43512.538447618484,171.6008,147.188,187.0396,160.3217,123.8697,106.8178,134.5597,116.0141,18.87,9.999998,55.9,57.72,9.997180461883545
43522.543679475784,171.572,147.1583,187.0225,160.3081,123.8496,106.7969,134.5479,116.0046,18.87,9.999999,56.14,57.72,10.005231857299805
43532.540709495544,171.5578,147.1718,187.0042,160.2794,123.8398,106.8064,134.5353,115.9846,18.86,10.000002,56.14,57.6,9.997030019760132
43542.54269909859,171.5244,147.1286,186.9581,160.2664,123.8166,106.7761,134.5034,115.9755,18.86,10.0,56.02,57.48,10.001989603042603
43552.544023513794,171.5187,147.1141,186.9581,160.254,123.8126,106.7658,134.5034,115.9669,18.87,10.0,55.9,57.36,10.00132441520691
43562.54165482521,171.4944,147.0794,186.9204,160.2585,123.7957,106.7415,134.4775,115.97,18.87,9.999996,56.14,57.24,9.997631311416626
43572.54259133339,171.4848,147.0614,186.8931,160.2208,123.789,106.7289,134.4586,115.9436,18.88,10.000004,55.9,57.24,10.000936508178711
43582.54391360283,171.4593,147.0396,186.8765,160.1977,123.7713,106.7135,134.4472,115.9275,18.87,10.000001,55.41,57.48,10.001322269439697
43592.54502224922,171.4474,147.0312,186.8691,160.165,123.7631,106.7076,134.4421,115.9047,18.84,9.999994,55.28,57.0,10.001108646392822
43602.54268240929,171.4106,147.0149,186.8669,160.156,123.7375,106.6962,134.4405,115.8984,18.86,10.000002,55.28,57.12,9.997660160064697
43612.54177117348,171.4038,147.011,186.8127,160.0997,123.7328,106.6935,134.4031,115.8591,18.86,10.000007,55.28,57.12,9.999088764190674
