,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time,R0,R1,R2,R3,V0,V1,V2,V3,Temperature,Sample Time,Cap,Motor Position,Calculated Strain,Corrected R b,Corrected R a,Delta,R,angle,strain_aprox,Passive Corrected R,Passive Corrected R b
1388,1388,1388,1388,291.8801233768463,667.6563,1030.2996,962.1312,194413.5,1370.4832,1725.6201,1669.1976,3284.1211,24.83,0.199987,64.0,5040.0,0.00027066169141208503,1650.0062952286273,1649.99506905343,1156.0,3.7013781730103807,0.0499865869551961,0.0006445139089657777,0.05276805067398982,73.32826747838408
1389,1389,1389,1389,292.0746643543244,667.6609,1030.3025,962.1394,194380.4688,1370.4886,1725.6224,1669.2047,3284.1184,24.85,0.19999,64.0,5097.0,0.00028399099796264804,1650.0060265088775,1649.9945465096876,1213.0,3.5275026253091504,0.05245104762379185,0.0006816772345329912,0.05362904056312345,71.35957643948495
1390,1390,1390,1390,292.289573431015,667.6556,1030.3049,962.1481,194413.5,1370.4823,1725.6244,1669.2122,3284.1211,24.87,0.199984,64.0,5160.0,0.00029872338941327027,1649.9918040890093,1650.0053670797895,1276.0,3.353400539184953,0.05517487879794152,0.0007233409085264044,0.058378334821441065,137.34734082454816
1391,1391,1391,1391,292.4809904098512,667.655,1030.3093,962.139,194401.5,1370.4816,1725.6279,1669.2043,3284.1201,24.87,0.199987,64.0,5222.0,0.0003132219333805493,1650.0020637590396,1650.0139396179334,1338.0,3.1980718400597903,0.05785542460975336,0.0007649464236427041,0.06304429266174337,90.87553209951147
1392,1392,1392,1392,292.69059562683105,667.6524,1030.3055,962.1299,194419.5156,1370.4784,1725.6249,1669.1965,3284.1216,24.86,0.199987,64.0,5280.0,0.0003267850874144556,1650.0061783554875,1650.0103891104798,1396.0,3.065257455587392,0.06036298498341871,0.0008044093616260234,0.060396776637503535,74.41932337451726
1393,1393,1393,1393,292.8805394172668,667.655,1030.3109,962.1357,194437.5469,1370.4816,1725.6292,1669.2015,3284.123,24.86,0.199987,64.0,5342.0,0.0003412836313817346,1649.9975134317026,1650.0167872859054,1458.0,2.9349711124828533,0.06304342803712316,0.0008471728482287393,0.0646442926617965,114.42166629852727
1394,1394,1394,1394,293.0806813240051,667.6586,1030.3010000000004,962.1281,194536.7344,1370.4858,1725.6213,1669.1949,3284.1311,24.85,0.199986,64.0,5400.0,0.00035484678541564075,1649.9837229834784,1649.9947187893347,1516.0,2.8227401899736138,0.06555088806691603,0.0008877189788081875,0.05314854561891025,184.8195238467306
1395,1395,1395,1395,293.280588388443,667.6566,1030.3069,962.1417,194371.4531,1370.4835,1725.626,1669.2067,3284.1177,24.85,0.199986,64.0,5457.0,0.00036817609196620376,1650.0059001288776,1650.0076910309203,1573.0,2.7205099583598216,0.06801506584177691,0.0009280760688463068,0.059935071753784534,71.05653139203787
1396,1396,1396,1396,293.48226428031916,667.6462,1030.3164,962.1344,194443.5312,1370.4709,1725.6335,1669.2004,3284.1235,24.87,0.199988,64.0,5520.0,0.000382908483416826,1649.997402954159,1650.03745002072,1636.0,2.6158088312958445,0.07073857060782089,0.0009732694616113412,0.07404500765653665,115.48142219474539
1397,1397,1397,1397,293.68216586112976,667.6537,1030.3164,962.1322,194410.5,1370.48,1725.6335,1669.1985,3284.1208,24.86,0.199984,64.0,5582.0,0.000397407027384105,1650.0060519534268,1650.0281824397105,1698.0,2.5203572449941105,0.07341878111301461,0.001018348427292801,0.07072053464969487,74.11637832736596
1398,1398,1398,1398,293.887859582901,667.6438,1030.3202,962.1274,194497.6406,1370.4681,1725.6366,1669.1945,3284.1279,24.85,0.199987,64.0,5640.0,0.0004109701814180112,1649.9923271733794,1650.0471787604188,1756.0,2.4371678633257403,0.07592601516997108,0.0010610605025734702,0.0789088390189363,143.07404625229537
1399,1399,1399,1399,294.0877482891084,667.6475,1030.3129,962.1252,194500.6562,1370.4725,1725.6307,1669.1925,3284.1282,24.86,0.199988,64.0,5702.0,0.0004254687253852903,1649.9935962171592,1650.0296144200124,1818.0,2.3541130704070405,0.0786060958894539,0.0011072969665483902,0.069968765668591,137.7558023845777
1400,1400,1400,1400,294.2976505756378,667.6518,1030.3257,962.1326,194515.6875,1370.4777,1725.641,1669.1989,3284.1294,24.86,0.199985,64.0,5764.0,0.00043996726935256926,1649.9841734531385,1650.0470818961346,1880.0,2.276538404255319,0.08128610602491558,0.0011541314061610847,0.08086273447827352,180.81912266695872
1401,1401,1401,1401,294.47935795784,667.6524,1030.3188,962.1409,194602.9062,1370.4784,1725.6355,1669.2059,3284.1365,24.87,0.199988,64.0,5827.0,0.0004546996608031916,1649.9591993766096,1650.0340602458048,1943.0,2.2027857048378787,0.0840092673544892,0.0012023337139528652,0.07369677663757558,299.47914271242917
1402,1402,1402,1402,294.6792495250702,667.6478,1030.3246,962.1274,194497.6406,1370.4729,1725.6401,1669.1945,3284.1279,24.84,0.199985,64.0,5880.0,0.00046709357742038166,1649.9923271733794,1650.0500668989484,1996.0,2.1443471983967934,0.08630012063771758,0.0012433629841642187,0.08153578674830443,143.07404625229537
1403,1403,1403,1403,294.87913513183594,667.6537,1030.3241,962.1417,194497.6406,1370.48,1725.6398,1669.2067,3284.1279,24.83,0.199987,64.0,5937.0,0.0004804228839709447,1649.9800653748614,1650.0418865417416,2053.0,2.0848672208962493,0.08876380527476832,0.0012879763780087401,0.07842053464980836,197.24403139203787
1404,1404,1404,1404,295.08903217315674,667.6389,1030.3374,962.1307,194419.5156,1370.4623,1725.6504,1669.1973,3284.1216,24.85,0.199986,64.0,6000.0,0.0004951552754215669,1650.0054923777152,1650.0838448537295,2116.0,2.0228562041587903,0.09148674669640117,0.0013378737649275825,0.09828082804983752,77.44981205416843
1405,1405,1405,1405,295.2886281013489,667.6436,1030.3301,962.1252,194452.5625,1370.4678,1725.6445,1669.1925,3284.1243,24.85,0.199986,64.0,6062.0,0.0005096538193888459,1650.0034426906907,1650.0650452717184,2178.0,1.9653337199265384,0.09416638404489304,0.001387581703083291,0.08889749163222405,89.66210238449275
1406,1406,1406,1406,295.4857337474823,667.6441,1030.3463,962.1344,194488.625,1370.4685,1725.6575,1669.2004,3284.1272,24.84,0.199988,64.0,6124.0,0.000524152363356125,1649.9881706898975,1650.0932583177369,2240.0,1.9109972321428568,0.09684593686074608,0.0014378873453469788,0.10487586009844564,160.57522219466045
1407,1407,1407,1407,295.68560028076166,667.6468,1030.3419,962.1238,194449.5469,1370.4717,1725.6539,1669.1914,3284.124000000001,24.86,0.199987,64.0,6182.0,0.0005377155173900311,1650.0052605545984,1650.0820914535552,2298.0,1.8628221940818104,0.09935253664668343,0.0014854885246575323,0.09927904981589107,81.34314719587564
1408,1408,1408,1408,295.8855106830597,667.6429,1030.3463,962.1334,194497.6406,1370.467,1725.6575,1669.1996,3284.1279,24.85,0.199986,64.0,6240.0,0.0005512786714239374,1649.987182340621,1650.0947411450195,2356.0,1.8170205297113748,0.10185905838948453,0.0015336126894162773,0.10540777577955396,165.8027113461867
1409,1409,1409,1409,296.0854005813598,667.6337,1030.3572,962.1206,194362.4688,1370.4559,1725.6661,1669.1886,3284.1169,24.85,0.199988,64.0,6302.0,0.0005657772153912164,1650.025832129093,1650.1255075710599,2418.0,1.770491464846981,0.10453835517602587,0.0015856340467463813,0.12038579600130105,-17.8569075204432
1410,1410,1410,1410,296.28531789779663,667.6471,1030.3395,962.1234,194452.5625,1370.4720000000002,1725.652,1669.1909,3284.1243,24.86,0.199984,64.0,6359.0,0.0005791065219417794,1650.004986150304,1650.0774495286632,2475.0,1.7297728535353534,0.1070014969191217,0.0016339873090903232,0.09674607089584696,82.84350285632536
1411,1411,1411,1411,296.4752533435821,667.6419,1030.3596,962.1202,194449.5469,1370.4658,1725.6681,1669.1882,3284.124000000001,24.84,0.199987,64.0,6422.0,0.0005938389133924017,1650.0083474812036,1650.1196458883726,2538.0,1.6868974475965326,0.10972382223435002,0.001688017903402324,0.1191510388472352,67.70594814000651
1412,1412,1412,1412,296.686594247818,667.64,1030.3596,962.1281,194458.5625,1370.4635,1725.6681,1669.1949,3284.1248,24.87,0.199987,64.0,6479.0,0.0006071682199429647,1649.9997276070171,1650.1219937071987,2595.0,1.6499005828516375,0.11218679093580948,0.0017374342438837974,0.11999323867564725,106.64762384677306
